000156	华数传媒	21.44	-0.54	-2.46	21.95	21.95	21.00	21.98	    94.27	49143676	  0.72	          3.27	浙江	网络服务	       7031.14	         15.07亿	20131204	102946.31	73.38	108584.12	147711.92	
000157	中联重科	5.56	-0.02	-0.36	5.58	5.62	5.54	5.58	     8.47	152661584	  0.91	          0.44	湖南	专用设备	     626148.94	        348.14亿	20131031	4157911.25	52.78	6868929.50	473025.44	
000158	常山股份	4.11	-0.03	-0.72	4.13	4.19	4.09	4.14	--  	17463352	  1.14	          0.59	河北	纺织制造	      71886.10	         29.55亿	20131026	237808.80	56.91	286197.94	153363.05	
000159	国际实业	7.44	0.01	0.13	7.45	7.55	7.41	7.43	    43.66	24136758	  0.56	          0.67	新疆	煤炭开采	      48113.92	         35.80亿	20131015	210265.17	27.42	190795.70	26346.65	
000301	东方市场	3.26	0.00	0.00	3.26	3.29	3.25	3.26	    10.45	9100710	  0.58	          0.23	江苏	零售	     121823.64	         39.71亿	20131029	291468.47	22.12	120219.12	24334.90	
000333	美的集团	50.49	1.49	3.04	48.98	50.50	48.50	49.00	    15.89	318806464	  0.85	          0.93	广东	白色家电	      68631.78	        346.52亿	20131205	3195175.00	61.07	6543154.50	1921216.75	
000338	潍柴动力	19.48	-0.12	-0.61	19.58	19.75	19.43	19.60	    10.80	114428088	  0.80	          0.60	山东	汽车部件	      97104.90	        189.16亿	20131118	2711156.50	56.71	4846638.00	1232245.88	
000400	许继电气	30.78	0.33	1.08	30.45	31.00	30.30	30.45	    39.62	91113696	  0.61	          0.75	河南	电气设备	      39625.67	        121.97亿	20131129	305217.38	52.92	625779.69	99428.26	
000401	冀东水泥	8.93	0.11	1.25	8.82	9.10	8.80	8.82	    51.37	114703792	  0.78	          1.05	河北	建筑材料	     121227.40	        108.26亿	20131029	1173593.00	68.97	1109024.25	2594097.50	
000402	金 融 街	5.09	0.00	0.00	5.09	5.12	5.06	5.09	     8.60	59227028	  0.55	          0.38	北京	房地产开发	     302537.22	        153.99亿	20131031	2073230.38	71.28	6246882.50	256187.41	
000403	*ST生化	16.03	0.44	2.82	15.52	16.37	15.50	15.59	    38.48	106083032	  2.61	          4.08	江西	生物制品	      16235.42	         26.03亿	20131205	31522.60	68.85	28273.21	32394.05	
000404	华意压缩	6.31	0.16	2.60	6.13	6.36	6.13	6.15	    19.36	53654688	  1.42	          2.64	江西	白色家电	      32456.86	         20.48亿	20131217	189421.27	62.83	527694.31	86733.26	
000407	胜利股份	5.63	0.00	0.00	5.63	5.68	5.62	5.63	    27.62	18403522	  0.63	          0.51	山东	塑料	      64490.10	         36.31亿	20131205	119339.70	60.21	184225.55	78458.91	
000408	金谷源	6.26	-0.06	-0.95	6.30	6.30	6.22	6.32	   294.28	3694406	  0.42	          0.23	河北	贸易	      25230.15	         15.79亿	20131023	17706.87	57.07	30620.86	5488.45	
000409	泰复实业	13.02	0.04	0.31	12.99	13.10	12.85	12.98	    59.20	7130009	  0.65	          0.33	山东	其他采掘	      16905.89	         22.01亿	20131129	101758.40	19.36	35748.55	31743.63	
000410	沈阳机床	5.79	0.02	0.35	5.77	5.85	5.75	5.77	   279.52	7202484	  0.36	          0.23	辽宁	通用机械	      53922.48	         31.22亿	20131205	267699.13	82.76	1262270.00	120113.42	
